policy,timestamp,minute,t_cold_mean,t_hot_mean,t_outlet_mean,t_outlet_peak,rack_outlet,crah_cooling_capacity_kw,it_load_kw,ups_efficiency,ups_loss_kw,cooling_infra_kw,total_facility_kw,pue,violations,supply_mean,flow_mean
Baseline,2025-06-15 01:05:00+00:00,65,9.0,15.599959760347257,15.424981361829024,18.642147117296222,"[14.35536779 13.79000994 16.26888668 15.53578529 15.70352883 16.7472664
 17.16351889 15.94582505 15.26242545 15.77186879 16.81560636 16.20054672
 16.96471173 15.65382704 16.02037773 14.07579523 14.78404573 16.34965209
 14.79647117 15.46744533 16.05144135 17.05168986 15.57927435 16.8777336
 16.29373757 16.95228628 16.59816103 14.70328032 13.56635189 13.9888171
 14.02609344 15.06361829 15.40531809 15.70974155 16.13841948 14.34294235
 16.38692843 15.67246521 14.87723658 15.77808151 17.30019881 13.22465209
 15.90233598 13.64090457 14.72813121 15.32455268 14.40506958 14.55417495
 16.10735586 15.26863817 15.10089463 16.00795229 16.35586481 16.97092445
 16.00173956 17.6667495  14.27460239 13.25571571 13.98260437 15.28727634
 15.25621272 13.26814115 14.28702783 15.85263419 16.24403579 14.69085487
 16.52982107 16.20675944 16.52360835 16.68513917 14.79647117 14.72813121
 15.57927435 15.04498012 16.1694831  15.32455268 15.16923459 13.29299205
 16.54224652 16.48633201 14.62872763 14.33672962 16.41799205 15.72837972
 14.20626243 15.9582505  14.70949304 15.18787276 15.4860835  15.62897614
 13.35511928 16.18190855 17.82206759 15.70974155 17.05790258 17.16351889
 17.99602386 16.09493042 18.31908549 13.10039761 14.94557654 15.30591451
 14.90208748 14.21247515 16.48011928 14.61630219 15.69110338 16.07629225
 15.73459245 16.07629225 16.13841948 15.92718688 15.97067594 15.07604374
 15.66003976 15.08225646 14.45477137 15.30591451 17.3250497  15.67246521
 14.36158052 13.87077535 17.04547714 15.13195825 16.20054672 15.87127237
 16.49875746 15.86505964 15.23136183 14.6722167  14.34294235 13.55392644
 15.57927435 15.45501988 13.92668986 15.07604374 14.59766402 15.58548708
 16.66028827 15.0139165  16.56709742 13.67196819 15.3556163  15.23136183
 15.43016899 14.03230616 13.84592445 16.84666998 15.40531809 14.59145129
 15.33076541 17.26913519 15.20651093 17.07032803 14.70328032 18.64214712
 14.61008946 14.19383698 13.9639662  13.31163022 14.777833   14.51689861
 15.91476143 15.59791252 15.84642147 16.52982107 17.38096421 15.73459245
 15.40531809 17.02683897 13.67818091 12.89537773 13.67818091 16.72862823
 15.67867793 15.26242545 14.76540755 16.75347913 15.75323062 14.15656064
 13.84592445 15.15680915 16.92122266 14.94557654 13.08175944 15.67246521
 16.86530815 13.01341948 14.02609344 14.96421471 14.8026839  15.27485089
 13.6471173  15.23136183 16.00173956 14.83996024 16.67271372 15.52957256
 15.9333996  16.15084493]",22080.825374217784,2068.33,0.8927098550554999,248.58180318762288,56.0,2372.911803187623,1.147259771500497,0,9.0,80.0
Baseline,2025-06-15 01:06:00+00:00,66,9.0,15.743009748258721,15.576385437375745,18.058151093439363,"[13.20601392 16.46769384 13.36133201 14.97664016 15.56063618 16.4055666
 14.41749503 16.72862823 17.0889662  17.03305169 14.67842942 17.03926441
 17.16973161 14.16277336 16.34965209 14.85859841 14.57281312 15.16923459
 15.56684891 15.79050696 16.33101392 15.62276342 14.54796223 17.12624254
 15.91476143 16.37450298 16.72862823 14.29324056 15.11332008 14.90208748
 15.60412525 16.6167992  15.93961233 15.77186879 16.55467197 15.49229622
 15.3556163  16.8528827  16.02037773 15.6973161  16.11978131 14.84617296
 13.47937376 15.29970179 13.6471173  15.26242545 16.2999503  15.6973161
 16.38071571 15.90233598 17.3250497  16.34965209 16.82181909 15.69110338
 16.14463221 16.6167992  14.06336978 13.5166501  13.40482107 17.03926441
 14.98906561 15.3804672  16.57952286 15.95203777 16.73484095 15.43016899
 15.80914513 16.24403579 16.26888668 15.21272366 15.41153082 14.18762425
 14.82753479 14.305666   15.40531809 15.29970179 14.88966203 17.15109344
 16.20675944 15.4612326  16.02037773 16.36829026 17.74751491 17.96496024
 14.87723658 12.47912525 13.7527336  15.32455268 13.70924453 15.60412525
 13.82107356 16.97092445 15.59791252 15.68489066 14.85238569 15.51093439
 14.41128231 16.69135189 16.59194831 15.11332008 14.52932406 15.70974155
 15.47987078 15.57306163 15.71595427 15.02634195 15.6165507  15.88991054
 16.31858847 14.5417495  17.69781312 15.63518887 17.26292247 14.69085487
 13.93290258 16.04522863 15.39910537 14.62872763 13.98260437 16.00173956
 16.0390159  15.60412525 16.97713718 17.33747515 17.4555169  16.09493042
 15.8277833  14.82132207 14.58523857 14.62872763 13.55392644 14.9083002
 15.00770378 15.13195825 14.8834493  15.90854871 15.0387674  15.77186879
 16.94607356 16.72862823 17.43687873 14.15656064 12.89537773 15.97688867
 16.5111829  14.03230616 15.65382704 15.79671968 14.3305169  15.15059642
 12.94507952 17.10760437 15.722167   16.91500994 18.05815109 17.39338966
 14.93315109 15.59791252 14.24975149 14.79647117 15.50472167 15.76565606
 15.4860835  15.56063618 17.38096421 16.62301193 17.23185885 17.24428429
 16.4055666  16.61058648 14.87723658 14.32430417 16.45526839 14.11307157
 15.34940358 14.74676938 14.4361332  15.81535785 16.56088469 16.5111829
 15.3556163  15.43638171 16.63543738 16.13220676 15.23757455 15.41774354
 15.00770378 14.67842942 12.36729622 15.04498012 14.79647117 15.31833996
 15.80293241 14.14413519 15.66003976 16.75969185 16.39314115 16.90258449
 15.02634195 15.3556163 ]",22559.413413774375,2117.07,0.8946142730755,249.39123778234443,56.0,2422.4612377823446,1.1442518375785138,0,9.0,80.0
Baseline,2025-06-15 01:07:00+00:00,67,9.0,15.701507735101412,15.533517644135188,18.207256461232603,"[14.78404573 14.68464215 14.04473161 13.33026839 14.40506958 16.36207753
 16.75347913 14.73434394 16.93986083 17.13245527 16.85909543 14.64115308
 15.74701789 13.28677932 15.38667992 15.90854871 14.64115308 16.74105368
 15.13195825 15.60412525 16.03280318 15.99552684 16.4055666  15.83399602
 15.75944334 15.79050696 15.83399602 15.13195825 15.37425447 12.85810139
 14.59145129 16.22539761 14.92693837 16.1694831  16.67892644 15.43016899
 14.52932406 17.3499006  15.73459245 15.10710736 17.72887674 13.84592445
 13.95154076 13.7278827  14.52311133 15.16923459 14.39885686 15.46744533
 14.26838966 15.59791252 15.89612326 16.80318091 16.12599404 17.15730616
 15.75323062 16.64786282 16.23782306 13.58499006 14.08822068 14.69706759
 14.60387674 17.00198807 14.57902584 15.58548708 15.77186879 16.99577535
 15.32455268 15.00770378 16.90258449 16.34965209 14.60387674 13.89562624
 14.49204771 14.18141153 14.36779324 15.10089463 15.85263419 14.47340954
 16.50497018 17.30019881 17.08275348 15.36804175 16.91500994 18.20725646
 14.74676938 14.10685885 14.13170974 14.07579523 15.13817097 16.34965209
 15.28106362 16.79696819 15.25621272 15.80293241 15.52957256 15.81535785
 18.08300199 16.22539761 16.81560636 14.5666004  15.55442346 16.91500994
 15.98931412 14.777833   16.62301193 15.4860835  15.51093439 17.07032803
 16.13841948 16.49254473 14.00124254 17.6916004  15.82157058 13.93290258
 14.33672962 15.16302187 15.38667992 15.98310139 15.44259443 15.21272366
 16.10114314 15.21893638 15.29348907 15.93961233 16.7721173  14.41128231
 16.4055666  13.90183897 15.57927435 14.05094433 15.81535785 15.18787276
 14.76540755 14.93315109 15.0139165  16.07629225 15.05740557 15.29348907
 16.15084493 17.61704771 16.89015905 13.9888171  13.83349901 14.49204771
 15.24378728 16.7472664  15.53578529 14.85238569 13.85213718 14.19383698
 17.18836978 16.89637177 16.96471173 16.29373757 16.13841948 16.75347913
 14.92693837 14.16898608 14.33672962 15.18166004 15.51093439 15.95203777
 16.07007952 16.12599404 15.41774354 17.16351889 15.43638171 15.80914513
 16.60437376 17.0889662  15.78429423 15.39289264 13.40482107 15.53578529
 14.19383698 16.17569583 14.63494036 16.44284294 15.54821074 17.88419483
 14.49204771 16.38692843 15.64761431 16.50497018 13.16873757 14.62872763
 15.45501988 13.86456262 14.10064612 16.31237575 14.27460239 14.74676938
 14.58523857 17.07032803 16.30616302 17.03305169 15.83399602 16.97713718
 16.57331014 15.23136183]",22420.56427855528,2103.27,0.8940774765355,249.1771370759202,56.0,2408.44713707592,1.1450965102321244,0,9.0,80.0
Baseline,2025-06-15 01:08:00+00:00,68,9.0,15.817686277926411,15.656622763419483,18.20104373757455,"[13.88941352 14.28081511 17.2194334  15.56063618 15.44259443 16.99577535
 14.11928429 16.37450298 15.38667992 16.75969185 15.57306163 17.26913519
 16.36829026 12.51640159 15.29970179 15.23757455 15.13817097 16.0638668
 16.4055666  15.4860835  16.56709742 17.42445328 15.22514911 15.16302187
 16.98956262 14.80889662 17.53006958 14.36779324 14.6722167  14.40506958
 15.32455268 14.92693837 15.20029821 15.18166004 17.52385686 16.82181909
 15.20651093 16.33722664 16.75347913 15.85263419 17.18215706 14.0944334
 14.17519881 15.80914513 14.97042744 15.49850895 16.5360338  15.85263419
 16.07007952 13.48558648 16.44284294 15.85884692 14.10685885 15.73459245
 17.09517893 16.2999503  14.77162028 14.14413519 14.79647117 14.70328032
 16.58573559 16.39314115 15.74080517 16.12599404 14.32430417 16.38692843
 16.09493042 15.81535785 17.14488072 16.38071571 16.33722664 14.77162028
 14.94557654 13.8832008  16.25646123 15.46744533 15.95203777 15.82157058
 16.33101392 16.13841948 17.38717694 17.6667495  17.07654076 15.57306163
 14.3305169  15.31212724 14.98906561 15.34940358 15.12574553 16.60437376
 15.44880716 15.25621272 15.74080517 15.95203777 14.47340954 16.66028827
 16.00795229 15.74080517 15.8277833  14.3305169  12.38593439 14.52932406
 15.88369781 14.92693837 14.2249006  14.64115308 15.70974155 14.32430417
 15.10089463 16.0638668  15.27485089 16.5111829  16.90879722 13.93290258
 13.97017893 14.3305169  14.64115308 16.39314115 14.57281312 15.98310139
 15.10089463 16.41177932 16.05144135 16.31858847 15.10089463 17.0082008
 17.77236581 15.97067594 15.0387674  13.31163022 14.50447316 14.49826044
 15.30591451 15.62897614 15.76565606 16.77833002 14.9083002  16.20054672
 14.39264414 16.85909543 15.66003976 14.65979125 16.7472664  15.47987078
 16.61058648 13.81486083 15.16302187 15.70974155 14.67842942 15.93961233
 15.33697813 15.25       15.51714712 15.88991054 15.49850895 16.63543738
 16.26888668 13.95775348 14.01988072 15.15059642 15.93961233 17.34368787
 16.98956262 18.20104374 16.75347913 17.18836978 16.15705765 16.55467197
 16.72862823 17.78479125 15.44259443 14.81510934 15.1443837  14.00745527
 14.61008946 14.79025845 16.55467197 16.00173956 16.52360835 16.67271372
 14.56038767 16.42420477 18.03951292 16.98956262 14.29945328 13.42967197
 17.01441352 15.95203777 15.93961233 14.90208748 14.90208748 14.75298211
 15.63518887 15.20651093 17.38717694 17.86555666 17.18215706 17.0889662
 16.52982107 14.74676938]",22809.251211430597,2142.9,0.89561389795,249.76050348811486,56.0,2448.660503488115,1.1426853812534952,0,9.0,80.0
Baseline,2025-06-15 01:09:00+00:00,69,9.0,15.811874976408614,15.65131088469185,18.809890656063615,"[13.98260437 17.08275348 15.47987078 16.36207753 13.87698807 16.41799205
 16.39935388 16.83424453 15.97688867 18.28180915 16.71620278 16.5360338
 17.15730616 13.9639662  14.34915507 14.89587475 12.44184891 15.70352883
 16.31237575 15.0139165  16.57952286 16.33101392 17.03926441 15.39910537
 18.12649105 16.25024851 17.34368787 14.28702783 12.82082505 14.10685885
 15.29970179 14.36779324 14.71570577 14.47962227 14.74676938 14.24975149
 14.75919483 15.36182903 16.83424453 14.92072565 16.65407555 16.14463221
 13.92047714 15.06361829 15.66003976 14.79647117 18.08300199 14.92693837
 16.75969185 16.13841948 16.13220676 15.38667992 16.75969185 15.33076541
 16.92122266 16.17569583 15.55442346 14.42992048 15.1195328  15.39289264
 14.34915507 15.13817097 15.4860835  14.72191849 15.67246521 16.35586481
 16.74105368 17.25670974 16.82181909 16.52360835 13.74030815 16.46769384
 13.25571571 15.66625249 15.75944334 16.18812127 17.64189861 16.07007952
 16.31237575 16.43663022 16.92122266 15.55442346 17.66053678 16.30616302
 12.95750497 15.64140159 14.49204771 16.194334   15.39289264 15.74701789
 15.0139165  16.4055666  16.10114314 16.11978131 16.12599404 16.13841948
 15.36804175 16.30616302 18.80989066 15.92718688 15.21893638 13.6471173
 15.12574553 15.22514911 15.61033797 16.00173956 16.60437376 15.79050696
 15.3556163  14.60387674 15.61033797 17.48036779 18.60487078 15.02634195
 14.5666004  15.08846918 12.60959245 13.80243539 14.04473161 14.36779324
 15.87127237 16.36829026 13.70924453 18.0333002  17.30019881 17.26913519
 15.79671968 13.7278827  15.02012922 14.14413519 16.13841948 15.64140159
 15.21272366 16.79696819 15.49229622 15.38667992 14.83374751 15.23136183
 18.06436382 16.80318091 15.87127237 13.19980119 14.92693837 13.94532803
 14.15034791 15.04498012 14.98906561 14.50447316 15.81535785 15.10089463
 16.70377734 15.98931412 15.90854871 17.0082008  16.8777336  17.15730616
 15.64140159 15.31212724 15.20651093 15.34319085 14.70328032 15.53578529
 16.96471173 16.4055666  15.38667992 14.88966203 15.98931412 15.36804175
 17.47415507 17.60462227 15.61033797 14.24975149 12.96371769 13.84592445
 15.42395626 16.34343936 16.01416501 15.75944334 15.9333996  16.29373757
 17.9276839  16.66028827 16.45526839 17.22564612 13.09418489 14.64115308
 13.61605368 15.8277833  14.88966203 15.722167   14.305666   17.75372763
 15.05119284 16.30616302 17.13245527 15.64140159 16.38071571 16.47390656
 17.2194334  12.31138171]",22789.808921072665,2141.19,0.8955479269195,249.73731459415194,56.0,2446.927314594152,1.1427885029325524,0,9.0,80.0
Baseline,2025-06-15 01:10:00+00:00,70,9.0,15.857064029009459,15.69967693836978,18.9279324055666,"[13.80864811 15.44259443 15.5916998  15.18787276 15.90854871 15.09468191
 13.8583499  14.4609841  17.28777336 15.38667992 14.97664016 17.3250497
 15.70352883 13.44831014 14.97042744 14.00124254 16.08871769 15.20029821
 15.84020875 14.52932406 15.87127237 16.64786282 15.16923459 14.8834493
 15.17544732 16.44905567 18.92793241 12.58474155 13.67196819 13.97639165
 12.88295229 16.0390159  15.6165507  14.48583499 15.39910537 14.63494036
 14.42992048 15.73459245 17.08275348 16.67271372 15.51093439 15.15680915
 14.87102386 13.74030815 16.47390656 13.60362823 16.34965209 14.75919483
 15.67246521 16.54845924 15.04498012 15.51714712 15.80914513 17.67917495
 17.20700795 16.88394632 15.1443837  14.31187873 14.76540755 16.18190855
 17.42445328 15.94582505 14.64115308 15.98931412 13.7278827  17.02062624
 16.42420477 15.64140159 16.97092445 15.59791252 13.55392644 15.21893638
 16.41799205 14.51068588 14.65357853 14.70949304 15.23757455 15.46744533
 16.45526839 15.92718688 15.72837972 15.64761431 16.97092445 17.08275348
 15.65382704 14.5417495  14.23111332 15.97688867 15.54821074 16.62301193
 16.6167992  16.24403579 15.94582505 15.86505964 17.15109344 17.38096421
 16.34343936 17.94010934 16.28752485 13.72166998 15.26242545 14.55417495
 15.28106362 15.5916998  16.11978131 15.21893638 14.58523857 15.57306163
 18.45576541 17.31883698 17.64811133 15.22514911 17.38717694 14.5417495
 14.98906561 13.22465209 17.28777336 14.35536779 16.11978131 16.17569583
 16.82181909 16.93364811 16.18812127 15.13817097 17.31883698 17.44930417
 16.57952286 14.86481113 14.85859841 13.9639662  14.51068588 15.52335984
 16.70999006 14.95178926 16.72241551 15.10089463 17.51143141 15.80914513
 16.82803181 16.41177932 15.98310139 15.38667992 14.37400596 14.19383698
 16.49254473 15.00149105 14.74676938 16.09493042 14.37400596 16.7472664
 16.79075547 16.74105368 16.47390656 15.79671968 17.04547714 17.95253479
 14.777833   13.18737575 17.5611332  16.23782306 15.40531809 16.71620278
 16.46148111 15.12574553 15.97688867 15.10710736 15.79671968 15.85884692
 17.49900596 16.93986083 15.3804672  14.69085487 16.99577535 14.82753479
 14.58523857 14.5417495  16.7721173  13.54771372 16.0638668  15.67246521
 16.82803181 15.25621272 16.03280318 16.44905567 15.17544732 15.44259443
 16.28752485 14.91451292 14.40506958 16.37450298 17.16973161 15.9582505
 15.43638171 16.66028827 16.4304175  15.55442346 16.6167992  16.33722664
 15.99552684 16.85909543]",22940.993415454046,2156.7599999999998,0.896147531512,249.94193708067996,56.0,2462.7019370806797,1.1418525645322986,0,9.0,80.0
Baseline,2025-06-15 01:11:00+00:00,71,9.0,15.784424237946823,15.624005964214712,17.964960238568587,"[15.20651093 15.44880716 14.6722167  15.59791252 14.87723658 16.36829026
 16.74105368 16.39935388 16.75347913 16.57331014 16.30616302 16.72241551
 17.52385686 14.42992048 14.24353877 13.02584493 16.1694831  14.65357853
 15.87127237 14.79647117 16.2750994  16.24403579 15.0139165  17.84691849
 16.58573559 17.07032803 16.85909543 13.83971173 14.34915507 16.57331014
 13.86456262 14.77162028 16.37450298 14.14413519 14.4609841  15.41774354
 15.66625249 15.38667992 15.53578529 16.18812127 17.83449304 13.48558648
 16.6167992  15.29348907 13.7278827  15.74701789 15.21272366 15.71595427
 17.64189861 16.69135189 15.52957256 15.83399602 15.19408549 16.54224652
 15.80914513 17.61083499 14.44234592 15.9582505  13.34269384 14.41749503
 15.6973161  15.64761431 14.80889662 14.72191849 16.73484095 15.04498012
 16.83424453 16.41799205 16.36207753 16.12599404 16.2999503  14.17519881
 12.10636183 14.82132207 16.29373757 15.36182903 15.24378728 17.28777336
 15.90854871 15.3804672  15.8277833  16.20675944 16.79696819 17.96496024
 14.86481113 15.69110338 14.25596421 15.73459245 13.3861829  14.16898608
 15.27485089 16.28752485 16.0638668  15.54821074 14.9083002  16.90258449
 13.84592445 16.6167992  16.23782306 14.91451292 14.72813121 15.39289264
 15.59791252 16.44905567 16.4055666  16.50497018 15.89612326 16.07629225
 17.5859841  16.18812127 16.20054672 15.12574553 17.13245527 15.0139165
 15.87127237 14.54796223 14.16277336 13.97639165 15.41774354 15.37425447
 16.1694831  16.22539761 16.92122266 17.33747515 16.74105368 14.65357853
 16.21297217 15.33697813 13.88941352 13.6222664  14.38643141 15.3556163
 14.87723658 14.98285288 14.48583499 17.28777336 16.81560636 15.04498012
 14.00745527 16.58573559 15.94582505 14.70949304 14.10064612 14.98285288
 15.26863817 13.35511928 15.23757455 14.28081511 15.70974155 16.17569583
 15.72837972 16.80939364 16.93364811 17.82206759 14.99527833 16.9833499
 15.49229622 15.12574553 14.65979125 15.66625249 15.77186879 17.13866799
 16.80939364 13.66575547 15.72837972 17.07654076 15.722167   16.5360338
 16.7721173  15.3556163  12.46048708 16.48011928 13.56635189 14.5666004
 15.61033797 15.90233598 14.99527833 16.16327038 17.31883698 17.05168986
 15.33697813 16.21918489 16.18812127 16.81560636 14.88966203 14.50447316
 15.3556163  14.52932406 15.19408549 17.61704771 17.10139165 14.83374751
 13.87077535 14.97042744 17.24428429 15.63518887 16.49254473 16.56709742
 17.54249503 14.36158052]",22697.96973047489,2132.4,0.8952083512,249.61531201265234,56.0,2438.0153120126524,1.1433198799534103,0,9.0,80.0
Baseline,2025-06-15 01:12:00+00:00,72,9.0,15.701550672216637,15.537555914512923,17.97738568588469,"[14.29945328 13.80243539 15.02012922 15.20651093 15.54821074 15.97067594
 15.16923459 17.36853877 16.03280318 17.89040755 15.24378728 15.85884692
 15.55442346 12.45427435 13.88941352 14.50447316 14.0695825  16.07629225
 15.98310139 14.98285288 16.21918489 15.15059642 16.0638668  15.0139165
 15.33697813 16.52982107 15.33076541 13.93911531 16.22539761 16.00795229
 15.19408549 16.98956262 15.56684891 16.38692843 15.98310139 15.77808151
 14.8834493  13.80243539 15.80914513 16.62301193 16.55467197 13.78379722
 15.18787276 15.17544732 15.75944334 14.61630219 16.58573559 15.34319085
 17.09517893 14.48583499 17.66053678 17.23807157 15.91476143 16.12599404
 16.55467197 17.97738569 14.50447316 12.51640159 14.93936382 16.10114314
 15.10710736 15.92097416 15.59791252 14.18762425 16.82181909 15.53578529
 17.84070577 16.26267396 16.83424453 16.39314115 13.83349901 14.65357853
 14.82132207 14.98906561 14.4361332  13.26814115 15.51093439 14.4609841
 16.59194831 17.28777336 17.34368787 16.15084493 16.16327038 16.09493042
 14.75919483 14.01366799 15.34940358 15.11332008 15.39910537 14.72813121
 15.34319085 15.92097416 14.53553678 16.33101392 17.5611332  16.54845924
 16.26888668 15.70352883 16.80939364 13.00099404 15.24378728 14.05094433
 14.39264414 13.59741551 15.88369781 16.31858847 15.83399602 16.10114314
 16.85909543 17.80342942 16.02659046 16.72241551 16.89637177 14.83374751
 13.83349901 15.36182903 14.84617296 14.64736581 15.0139165  14.0695825
 16.52360835 15.06983101 17.0082008  15.43016899 17.52385686 16.194334
 16.15705765 15.3804672  15.23757455 13.70924453 14.62872763 14.58523857
 14.75298211 15.64140159 16.15084493 14.92072565 15.44259443 17.28156064
 17.76615308 15.69110338 16.92122266 13.90805169 14.14413519 16.2999503
 14.52932406 15.17544732 13.80243539 14.59766402 15.79671968 15.96446322
 15.80914513 14.92072565 16.97713718 15.4612326  15.49229622 17.54870775
 14.15034791 13.0444831  15.43638171 15.23136183 16.39314115 14.19383698
 15.54821074 15.99552684 16.59194831 15.11332008 17.2194334  16.86530815
 17.49279324 17.24428429 15.10710736 15.06983101 13.16252485 14.46719682
 16.20054672 15.6165507  15.75323062 15.21272366 16.1694831  14.57281312
 16.58573559 16.57952286 15.54821074 16.97092445 14.20626243 14.33672962
 14.85238569 13.91426441 13.88941352 12.61580517 15.31212724 15.80914513
 15.98310139 15.94582505 15.98310139 16.07629225 16.49875746 16.36207753
 16.05144135 15.98310139]",22420.707928967986,2104.57,0.8941281255755,249.19781000531293,56.0,2409.767810005313,1.1450167065031398,0,9.0,80.0
Baseline,2025-06-15 01:13:00+00:00,73,9.0,15.748794986181064,15.588065357852882,18.387425447316105,"[15.18166004 13.74652087 15.5916998  15.52957256 15.79671968 15.43016899
 15.9582505  14.74676938 14.9083002  17.39338966 16.35586481 15.26242545
 16.16327038 12.10636183 14.15656064 16.13841948 15.32455268 14.11928429
 15.15059642 16.25646123 16.2999503  16.82181909 16.82803181 17.26913519
 15.57927435 16.29373757 15.06983101 14.26217694 15.66003976 16.21918489
 14.65979125 16.39314115 16.17569583 15.70352883 16.58573559 16.0390159
 17.1945825  16.31858847 17.00198807 16.45526839 16.62922465 15.29348907
 14.11928429 15.50472167 13.78379722 14.97664016 14.25596421 16.08871769
 15.62276342 16.26888668 15.82157058 16.73484095 15.63518887 17.62947316
 15.39910537 18.0084493  14.75298211 13.83349901 16.30616302 15.42395626
 14.98906561 15.15059642 15.78429423 16.6167992  16.59194831 15.08225646
 14.97664016 15.23757455 17.80342942 16.80939364 13.06312127 13.00720676
 15.36182903 14.72191849 15.83399602 15.61033797 15.93961233 15.78429423
 14.4361332  17.0889662  16.97713718 17.13245527 16.37450298 16.61058648
 13.95154076 14.11307157 15.15059642 14.49204771 16.15084493 14.92693837
 16.45526839 15.13195825 14.62251491 17.02683897 15.75323062 16.194334
 16.35586481 17.1138171  18.06436382 15.15059642 14.16898608 14.37400596
 15.64140159 16.29373757 14.65979125 14.23111332 15.26242545 16.18190855
 16.08871769 17.17594433 16.18812127 15.66003976 16.51739563 13.39860835
 14.87102386 15.63518887 15.08846918 14.8026839  16.55467197 14.27460239
 14.98906561 18.38742545 15.32455268 16.71620278 16.32480119 14.91451292
 16.83424453 14.28081511 14.0944334  15.19408549 14.59145129 14.37400596
 14.98285288 14.75298211 17.61083499 15.26863817 16.33722664 16.1694831
 15.5916998  17.10760437 16.46148111 15.19408549 13.07554672 13.97639165
 12.83946322 15.02012922 15.4612326  13.92047714 14.77162028 16.6167992
 15.31833996 16.0638668  17.06411531 16.2999503  17.5859841  16.54224652
 14.71570577 14.42370775 14.78404573 14.8026839  15.08225646 15.06983101
 15.94582505 15.1443837  16.41177932 15.70352883 16.26888668 15.47987078
 16.8528827  16.0390159  13.92668986 16.01416501 14.31187873 15.39910537
 15.43016899 15.66003976 16.52982107 16.35586481 14.34294235 15.72837972
 16.41177932 15.16302187 15.97688867 16.24403579 13.36133201 13.89562624
 14.99527833 15.56684891 14.42992048 15.73459245 15.72837972 17.50521869
 16.67892644 14.74676938 18.09542744 15.68489066 15.57306163 15.86505964
 16.78454274 13.74652087]",22578.768505767366,2120.83,0.8947602005555,249.44753210671524,56.0,2426.277532106715,1.1440226383570185,0,9.0,80.0
Baseline,2025-06-15 01:14:00+00:00,74,9.0,15.671482119369418,15.507455268389663,18.530318091451292,"[13.94532803 15.56684891 14.11307157 15.22514911 13.62847913 14.95178926
 15.82157058 15.79671968 16.72862823 17.79100398 16.59816103 16.52982107
 17.96496024 15.53578529 15.06361829 15.16923459 13.28677932 13.97017893
 15.37425447 16.41177932 14.24353877 16.08871769 15.9333996  16.92122266
 16.79075547 16.42420477 16.49875746 13.52907555 15.94582505 14.83374751
 15.17544732 16.00173956 15.43016899 14.97664016 16.37450298 16.07629225
 16.38071571 16.31858847 14.69706759 16.18190855 16.33722664 15.56684891
 14.74055666 15.69110338 13.16252485 15.34319085 13.90805169 14.60387674
 15.10089463 16.05144135 15.52957256 13.87698807 15.36182903 15.70352883
 17.46794235 17.17594433 14.05715706 15.54821074 16.69756461 16.23161034
 14.58523857 13.63469185 15.22514911 16.77833002 14.5666004  16.87152087
 16.81560636 15.19408549 16.66028827 15.84020875 13.57256461 14.71570577
 13.31784294 15.64761431 16.52982107 15.73459245 15.84642147 15.97688867
 15.84642147 15.79671968 16.72862823 16.46148111 17.59219682 16.55467197
 14.72813121 15.51093439 15.08846918 14.68464215 15.26242545 15.11332008
 16.02037773 16.44905567 15.10710736 17.31883698 16.56088469 16.59194831
 16.80318091 18.53031809 15.68489066 15.92718688 14.14413519 14.87102386
 14.10064612 14.75919483 15.95203777 14.75298211 13.85213718 15.12574553
 14.10685885 14.36158052 16.7472664  15.85884692 17.14488072 14.42370775
 14.29945328 15.97067594 15.75323062 12.57852883 15.50472167 14.6722167
 15.81535785 17.68538767 17.29398608 15.36804175 15.38667992 16.31858847
 16.96471173 15.78429423 14.28702783 14.49204771 15.69110338 15.67246521
 15.23136183 15.29348907 16.11356859 14.79025845 17.17594433 16.0638668
 16.9833499  16.7472664  14.65357853 13.46073559 14.37400596 13.76515905
 14.87102386 16.77833002 14.21868787 16.13841948 13.57877734 14.75919483
 14.75919483 16.69135189 16.90258449 14.63494036 15.58548708 15.25621272
 13.56013917 13.4917992  14.84617296 13.64090457 15.33076541 13.54150099
 16.48633201 16.2999503  16.8528827  17.31262425 15.02012922 15.71595427
 16.03280318 16.45526839 13.79000994 14.36158052 15.10710736 13.069334
 13.65954274 14.62251491 16.92122266 13.83971173 16.15705765 15.69110338
 17.03305169 14.87102386 16.73484095 18.22589463 14.62251491 13.6471173
 12.60337972 14.01988072 16.33722664 15.71595427 16.6167992  15.77186879
 16.5111829  17.02683897 15.15680915 16.5111829  17.4555169  15.74080517
 17.03926441 15.15059642]",22320.11057856233,2094.88,0.893750188928,249.0411828449328,56.0,2399.921182844933,1.1456127238051501,0,9.0,80.0
