policy,timestamp,minute,t_cold_mean,t_hot_mean,t_outlet_mean,t_outlet_peak,rack_outlet,crah_cooling_capacity_kw,it_load_kw,ups_efficiency,ups_loss_kw,cooling_infra_kw,total_facility_kw,pue,violations,supply_mean,flow_mean
Safe optimizer,2025-06-15 03:10:00+00:00,190,12.0,22.25222073400422,22.475646123260436,27.059642147117295,"[19.35586481 23.68986083 21.00596421 20.37972167 19.17693837 20.0417495
 21.57256461 22.07952286 22.8250497  22.69582505 24.27634195 25.96620278
 23.30218688 21.14512922 20.9860835  20.69781312 24.16699801 21.25447316
 23.92842942 23.27236581 23.79920477 23.60039761 25.69781312 25.32007952
 25.66799205 24.95228628 24.58449304 20.88667992 20.3499006  22.5666004
 21.59244533 21.37375746 23.10337972 21.22465209 19.31610338 21.13518887
 24.46520875 21.00596421 22.91451292 20.93638171 24.55467197 21.41351889
 20.83697813 20.28031809 23.49105368 19.18687873 19.55467197 21.33399602
 21.22465209 22.58648111 22.27833002 20.71769384 25.94632207 24.75347913
 24.26640159 22.40755467 21.63220676 23.85884692 22.7554672  22.70576541
 25.95626243 21.78131213 20.96620278 22.09940358 21.28429423 23.02385686
 24.00795229 24.68389662 25.57852883 24.15705765 22.59642147 20.43936382
 22.70576541 23.26242545 19.79324056 21.91053678 22.74552684 21.68190855
 23.54075547 23.45129225 23.80914513 27.05964215 24.63419483 23.14314115
 20.32007952 19.17693837 21.87077535 18.89860835 20.81709742 21.79125249
 19.51491054 19.27634195 20.55864811 24.01789264 23.43141153 24.36580517
 24.03777336 25.13121272 25.43936382 21.34393638 21.08548708 22.34791252
 22.41749503 20.88667992 25.11133201 23.06361829 22.944334   22.83499006
 22.80516899 24.51491054 22.45725646 25.74751491 23.53081511 20.80715706
 21.4333996  22.48707753 21.26441352 19.71371769 22.21868787 22.0695825
 21.79125249 22.61630219 22.5666004  22.5666004  24.23658052 23.9582505
 26.42345924 19.75347913 19.3359841  20.91650099 19.96222664 20.78727634
 22.76540755 23.51093439 21.21471173 22.98409543 18.60039761 24.4055666
 22.52683897 24.46520875 22.91451292 23.31212724 21.94035785 20.87673956
 23.98807157 22.27833002 20.8667992  23.31212724 22.93439364 22.45725646
 24.82306163 21.84095427 24.30616302 26.98011928 25.72763419 25.39960239
 23.25248509 20.94632207 19.60437376 16.97017893 23.91848907 22.04970179
 21.90059642 23.61033797 21.54274354 22.2584493  23.07355865 20.92644135
 23.99801193 24.7833002  18.72962227 21.23459245 21.52286282 21.56262425
 23.48111332 21.56262425 21.68190855 21.88071571 20.55864811 24.55467197
 20.73757455 22.1888668  24.91252485 23.4612326  22.30815109 20.12127237
 22.05964215 21.75149105 22.55666004 22.57654076 21.79125249 26.5526839
 22.4473161  24.27634195 20.12127237 22.35785288 23.91848907 25.5387674
 24.71371769 19.64413519]",34299.82968768451,2107.7,0.89425000355,249.24715306998905,25.765625,2382.712778069989,1.130480038938174,0,12.0,50.0
Safe optimizer,2025-06-15 03:11:00+00:00,191,12.0,22.409385632404124,22.641003976143143,27.58648111332008,"[21.58250497 17.87475149 22.69582505 20.28031809 21.16500994 21.65208748
 23.88866799 22.07952286 24.65407555 22.71570577 23.27236581 23.4612326
 26.03578529 16.97017893 23.17296223 19.99204771 22.97415507 22.17892644
 20.06163022 21.75149105 20.38966203 21.15506958 21.61232604 27.1888668
 22.26838966 27.00994036 22.35785288 20.33001988 21.09542744 18.66003976
 22.64612326 20.31013917 23.16302187 19.03777336 22.48707753 24.16699801
 22.03976143 25.43936382 26.10536779 23.88866799 23.66998012 18.15308151
 21.69184891 19.77335984 21.21471173 22.65606362 23.14314115 22.03976143
 24.42544732 21.84095427 26.3638171  21.02584493 26.54274354 22.22862823
 23.30218688 23.00397614 21.2445328  19.99204771 20.55864811 21.30417495
 23.03379722 23.19284294 21.15506958 22.72564612 22.77534791 20.99602386
 27.58648111 24.68389662 26.80119284 25.61829026 21.20477137 20.61829026
 22.29821074 20.6083499  21.51292247 21.76143141 22.17892644 22.42743539
 23.92842942 23.66003976 24.22664016 20.08151093 22.79522863 25.59840954
 21.20477137 21.01590457 22.45725646 21.83101392 24.10735586 22.36779324
 22.2584493  23.96819085 21.77137177 22.05964215 23.66998012 22.39761431
 26.52286282 23.5805169  23.55069583 22.05964215 25.88667992 22.
 19.77335984 21.31411531 23.18290258 21.33399602 23.81908549 24.2166998
 26.87077535 24.972167   21.53280318 23.62027833 22.35785288 19.38568588
 22.60636183 22.30815109 23.1332008  24.65407555 22.53677932 20.99602386
 23.64015905 24.89264414 25.27037773 24.27634195 22.81510934 24.96222664
 25.33001988 20.92644135 20.8667992  21.56262425 23.87872763 19.28628231
 23.66003976 23.09343936 24.027833   23.55069583 22.5666004  26.98011928
 21.11530815 24.15705765 23.90854871 19.24652087 21.92047714 23.59045726
 22.30815109 19.82306163 20.85685885 19.32604374 22.66600398 21.9304175
 23.07355865 25.28031809 23.14314115 24.12723658 21.60238569 27.26838966
 22.32803181 22.1888668  22.46719682 21.09542744 20.91650099 21.51292247
 22.59642147 20.57852883 21.00596421 21.66202783 23.48111332 25.03180915
 25.75745527 23.61033797 22.05964215 23.97813121 21.91053678 21.85089463
 22.1888668  21.055666   21.64214712 22.90457256 25.01192843 22.34791252
 23.10337972 25.38966203 23.30218688 21.53280318 21.8111332  22.62624254
 21.2445328  20.20079523 19.6640159  20.96620278 22.00994036 25.37972167
 26.03578529 22.49701789 22.20874751 23.02385686 25.35984095 22.87475149
 23.88866799 22.1888668 ]",34825.64057177124,2140.9700000000003,0.8955394372955,249.7343183554931,25.765625,2416.4699433554933,1.1286799643878678,0,12.0,50.0
Safe optimizer,2025-06-15 03:12:00+00:00,192,12.0,22.24364265210123,22.46645129224652,27.119284294234593,"[21.30417495 19.57455268 22.57654076 21.30417495 24.15705765 22.12922465
 21.99005964 22.03976143 23.12326044 20.85685885 23.50099404 24.06759443
 26.71172962 20.19085487 18.91848907 21.67196819 20.84691849 20.37972167
 23.10337972 19.64413519 21.68190855 23.12326044 21.91053678 23.2027833
 23.59045726 24.81312127 24.76341948 21.21471173 20.29025845 21.11530815
 22.85487078 23.14314115 20.55864811 22.87475149 23.15308151 21.37375746
 22.60636183 21.97017893 25.55864811 24.62425447 22.4473161  19.63419483
 21.66202783 20.66799205 21.89065606 21.08548708 20.09145129 21.26441352
 22.92445328 24.36580517 24.19681909 22.         23.80914513 23.70974155
 24.51491054 22.85487078 21.70178926 20.12127237 22.96421471 23.07355865
 22.83499006 20.87673956 23.05367793 20.12127237 22.74552684 21.07554672
 24.18687873 22.3777336  25.2306163  24.64413519 20.52882704 22.66600398
 24.58449304 20.88667992 23.04373757 22.0695825  21.37375746 23.91848907
 24.96222664 20.22067594 27.11928429 25.02186879 26.42345924 24.13717694
 20.28031809 19.6640159  22.36779324 21.25447316 21.35387674 24.12723658
 22.78528827 20.33001988 23.7693837  22.17892644 23.6500994  22.87475149
 22.24850895 25.46918489 20.74751491 21.13518887 20.91650099 23.89860835
 21.54274354 23.30218688 21.07554672 24.38568588 19.23658052 23.60039761
 25.33996024 22.70576541 24.47514911 26.76143141 22.84493042 17.14910537
 24.3359841  21.4333996  18.61033797 27.0695825  25.10139165 20.22067594
 23.10337972 20.70775348 25.02186879 26.35387674 21.92047714 24.31610338
 23.55069583 18.29224652 19.11729622 21.60238569 20.11133201 19.09741551
 18.4612326  22.38767396 18.29224652 21.30417495 24.73359841 20.88667992
 23.44135189 21.76143141 22.80516899 21.37375746 21.28429423 24.5944334
 22.17892644 20.02186879 22.22862823 21.33399602 20.32007952 23.28230616
 22.39761431 25.05168986 21.96023857 21.84095427 26.71172962 23.71968191
 20.37972167 23.38170974 25.0417495  22.7554672  20.72763419 21.28429423
 23.57057654 23.55069583 19.98210736 23.64015905 21.71172962 24.12723658
 25.12127237 25.6083499  19.73359841 21.66202783 23.31212724 21.53280318
 19.09741551 24.4055666  21.16500994 23.22266402 24.28628231 21.3638171
 23.86878728 22.38767396 24.11729622 24.56461233 20.29025845 21.37375746
 19.73359841 22.26838966 23.70974155 22.83499006 22.60636183 22.944334
 22.67594433 22.81510934 24.30616302 24.00795229 24.61431412 23.09343936
 24.36580517 20.63817097]",34271.13085686987,2105.85,0.8941779788875,249.21806219944438,25.765625,2380.8336871994443,1.1305808520072391,0,12.0,50.0
Safe optimizer,2025-06-15 03:13:00+00:00,193,12.0,22.432457000280557,22.665109343936383,28.292246520874752,"[21.84095427 23.91848907 21.41351889 22.85487078 24.16699801 22.32803181
 22.21868787 20.55864811 23.05367793 24.72365805 23.17296223 23.8389662
 22.89463221 22.1888668  19.88270378 23.00397614 23.21272366 23.34194831
 23.47117296 24.98210736 21.65208748 23.49105368 23.27236581 28.02385686
 21.89065606 23.48111332 27.47713718 20.63817097 20.75745527 24.5944334
 20.9860835  21.45328032 22.80516899 22.74552684 23.62027833 20.26043738
 20.13121272 22.12922465 28.29224652 23.36182903 22.99403579 19.81312127
 19.51491054 21.87077535 20.72763419 21.32405567 18.94831014 20.73757455
 23.41153082 21.09542744 23.49105368 24.95228628 25.20079523 22.29821074
 25.01192843 23.54075547 21.83101392 22.62624254 20.14115308 22.78528827
 20.65805169 22.35785288 19.99204771 21.91053678 24.027833   23.60039761
 24.47514911 21.54274354 25.21073559 23.07355865 22.53677932 23.07355865
 23.28230616 21.53280318 22.4473161  20.72763419 20.10139165 25.46918489
 22.41749503 24.027833   21.58250497 24.62425447 25.74751491 26.5526839
 20.02186879 19.94234592 21.52286282 19.75347913 21.47316103 21.26441352
 24.57455268 21.89065606 22.95427435 21.3638171  25.1610338  22.
 25.19085487 22.87475149 25.84691849 18.34194831 21.99005964 21.88071571
 20.13121272 21.70178926 23.09343936 23.97813121 22.62624254 25.63817097
 21.73161034 24.91252485 24.05765408 24.1471173  22.11928429 22.92445328
 21.54274354 19.4055666  24.12723658 19.09741551 21.45328032 23.05367793
 22.66600398 22.24850895 22.76540755 24.41550696 23.47117296 23.56063618
 24.53479125 20.80715706 23.8389662  22.77534791 20.88667992 21.99005964
 23.89860835 23.18290258 22.97415507 21.79125249 22.49701789 21.86083499
 24.58449304 23.8389662  22.96421471 22.07952286 22.6361829  22.43737575
 21.72166998 23.12326044 23.93836978 22.6361829  20.32007952 25.13121272
 22.85487078 22.99403579 24.56461233 24.69383698 23.61033797 25.76739563
 22.93439364 18.06361829 22.28827038 22.23856859 22.35785288 22.34791252
 22.26838966 22.1888668  22.11928429 21.8111332  22.89463221 23.48111332
 25.35984095 23.84890656 23.37176938 20.27037773 21.50298211 21.59244533
 24.03777336 21.30417495 20.77733598 17.69582505 23.91848907 22.99403579
 24.06759443 26.4333996  21.84095427 24.45526839 23.49105368 21.78131213
 21.73161034 21.03578529 22.68588469 21.20477137 22.71570577 23.33200795
 24.75347913 19.4055666  22.69582505 23.02385686 26.27435388 21.39363817
 23.87872763 19.88270378]",34902.82814013862,2145.82,0.895726482638,249.79969149371937,25.765625,2421.3853164937195,1.1284195862158612,0,12.0,50.0
Safe optimizer,2025-06-15 03:14:00+00:00,194,12.0,22.329337621565955,22.556461232604374,28.302186878727635,"[22.71570577 21.27435388 22.07952286 23.38170974 21.94035785 24.76341948
 21.39363817 23.67992048 24.29622266 25.42942346 26.28429423 20.83697813
 24.13717694 22.19880716 20.6083499  18.5805169  21.92047714 21.34393638
 23.28230616 20.3499006  25.24055666 23.44135189 24.50497018 23.09343936
 24.84294235 24.62425447 24.26640159 21.34393638 23.74950298 23.62027833
 19.03777336 19.70377734 24.73359841 21.69184891 20.26043738 24.41550696
 24.00795229 24.62425447 24.1471173  21.28429423 23.81908549 19.55467197
 23.2027833  20.11133201 23.52087475 21.70178926 19.49502982 23.69980119
 22.4473161  24.54473161 24.16699801 22.38767396 23.00397614 25.09145129
 24.56461233 23.5805169  19.79324056 23.91848907 21.47316103 20.19085487
 23.50099404 20.64811133 21.90059642 21.26441352 24.83300199 24.76341948
 20.57852883 23.89860835 25.7972167  22.60636183 22.19880716 23.24254473
 21.90059642 22.05964215 19.26640159 21.055666   22.78528827 22.92445328
 23.19284294 23.09343936 24.98210736 24.48508946 24.23658052 22.90457256
 21.10536779 20.76739563 22.08946322 23.04373757 19.00795229 21.16500994
 22.08946322 22.97415507 22.66600398 24.30616302 25.99602386 21.7415507
 23.71968191 24.92246521 25.52882704 20.72763419 22.10934394 22.64612326
 21.78131213 21.68190855 19.98210736 21.9304175  23.06361829 22.5666004
 23.71968191 22.55666004 22.72564612 22.14910537 27.36779324 20.44930417
 20.14115308 21.97017893 18.10337972 18.68986083 22.95427435 22.6361829
 24.88270378 23.85884692 22.81510934 22.81510934 25.62823062 26.60238569
 28.30218688 20.91650099 20.70775348 20.78727634 21.30417495 21.45328032
 18.93836978 21.64214712 22.86481113 24.24652087 20.92644135 23.7693837
 24.01789264 26.35387674 24.50497018 19.24652087 20.77733598 18.96819085
 21.18489066 22.43737575 21.40357853 22.41749503 25.11133201 23.41153082
 22.48707753 23.56063618 24.37574553 22.39761431 24.12723658 23.63021869
 20.73757455 18.07355865 23.03379722 21.72166998 20.80715706 22.3777336
 18.43141153 22.53677932 21.9304175  24.44532803 21.94035785 23.4612326
 21.35387674 24.55467197 19.23658052 21.77137177 20.55864811 19.71371769
 23.36182903 24.46520875 21.35387674 22.27833002 22.2584493  22.77534791
 24.43538767 27.19880716 23.22266402 23.73956262 19.67395626 22.23856859
 21.89065606 22.78528827 20.72763419 22.13916501 19.82306163 23.86878728
 23.84890656 22.4473161  22.13916501 20.67793241 23.56063618 23.50099404
 24.2166998  20.50894632]",34557.831946711056,2123.96,0.894881569592,249.49373083096225,25.765625,2399.2193558309623,1.1295972409230692,0,12.0,50.0
Safe optimizer,2025-06-15 03:15:00+00:00,195,12.0,22.276983321280554,22.501242544731614,26.27435387673956,"[18.91848907 19.95228628 22.51689861 19.84294235 20.44930417 20.63817097
 20.32007952 21.44333996 25.12127237 23.40159046 25.66799205 25.25049702
 25.58846918 23.00397614 21.26441352 20.8667992  21.77137177 22.54671968
 24.04771372 22.58648111 24.03777336 23.27236581 23.38170974 23.08349901
 25.09145129 24.62425447 22.83499006 18.85884692 20.89662028 19.79324056
 21.58250497 22.34791252 24.8528827  20.35984095 20.33001988 20.74751491
 22.1888668  22.47713718 21.16500994 25.91650099 24.19681909 19.10735586
 17.32803181 23.42147117 19.24652087 23.24254473 20.31013917 24.68389662
 24.71371769 21.64214712 19.74353877 26.19483101 24.51491054 24.87276342
 25.52882704 24.17693837 17.48707753 21.39363817 22.15904573 19.74353877
 23.25248509 24.91252485 20.73757455 24.79324056 26.27435388 23.11332008
 22.59642147 24.52485089 22.5666004  23.03379722 23.31212724 19.92246521
 22.7554672  18.67992048 22.98409543 20.77733598 24.71371769 24.26640159
 24.72365805 22.07952286 23.24254473 24.4055666  24.39562624 24.36580517
 22.21868787 21.03578529 19.51491054 21.07554672 25.67793241 21.85089463
 22.43737575 24.91252485 23.52087475 21.29423459 25.74751491 22.90457256
 23.77932406 24.65407555 23.99801193 19.68389662 20.28031809 20.19085487
 21.18489066 19.99204771 23.49105368 20.80715706 23.86878728 22.05964215
 20.6083499  22.3777336  23.8389662  25.48906561 24.6640159  19.67395626
 19.10735586 21.78131213 24.29622266 22.77534791 21.40357853 24.15705765
 22.72564612 24.09741551 24.91252485 23.62027833 23.40159046 23.91848907
 25.15109344 19.49502982 17.50695825 25.13121272 25.13121272 21.91053678
 25.29025845 23.33200795 23.49105368 19.80318091 24.65407555 24.79324056
 24.83300199 23.32206759 22.91451292 20.76739563 21.42345924 23.02385686
 21.77137177 19.90258449 22.54671968 23.42147117 21.20477137 23.97813121
 20.43936382 23.28230616 22.27833002 24.29622266 24.12723658 24.5944334
 19.55467197 17.5666004  20.56858847 22.67594433 21.58250497 22.55666004
 22.77534791 23.52087475 22.32803181 23.36182903 21.85089463 24.43538767
 22.05964215 20.58846918 19.46520875 23.03379722 24.4055666  24.55467197
 20.21073559 20.52882704 23.88866799 21.16500994 23.18290258 23.33200795
 23.3916501  20.90656064 24.19681909 24.38568588 20.10139165 18.28230616
 19.1471173  21.61232604 22.93439364 22.34791252 22.85487078 22.48707753
 20.99602386 23.96819085 23.88866799 22.71570577 24.09741551 22.45725646
 24.12723658 20.13121272]",34382.67539967621,2112.8500000000004,0.8944503243875,249.32701798792823,25.765625,2387.9426429879286,1.1301997978975924,0,12.0,50.0
Safe optimizer,2025-06-15 03:16:00+00:00,196,12.0,22.374454733637656,22.60372763419483,26.60238568588469,"[21.47316103 19.55467197 23.25248509 20.73757455 20.5387674  23.06361829
 23.27236581 22.14910537 22.49701789 23.18290258 21.80119284 26.1749503
 23.15308151 19.972167   22.5666004  21.85089463 21.2445328  22.12922465
 23.25248509 23.02385686 22.96421471 22.22862823 21.1749503  23.74950298
 23.53081511 24.58449304 23.11332008 19.31610338 21.79125249 19.51491054
 22.71570577 20.89662028 21.85089463 23.28230616 21.45328032 26.60238569
 21.77137177 25.24055666 24.74353877 24.54473161 24.07753479 19.4055666
 24.93240557 20.43936382 20.7972167  25.35984095 21.29423459 22.01988072
 24.35586481 23.15308151 22.74552684 23.9582505  22.944334   26.055666
 24.94234592 21.02584493 22.14910537 22.15904573 19.79324056 21.13518887
 21.01590457 22.7554672  24.94234592 22.32803181 23.10337972 23.37176938
 25.05168986 26.06560636 24.07753479 25.33001988 18.71968191 20.82703777
 21.48310139 23.77932406 19.92246521 23.77932406 21.45328032 24.46520875
 22.70576541 22.31809145 23.5805169  23.69980119 24.13717694 23.10337972
 22.42743539 18.1332008  22.67594433 20.83697813 21.64214712 22.4473161
 21.44333996 22.5666004  23.66998012 23.32206759 22.38767396 25.83697813
 20.97614314 21.85089463 24.90258449 22.60636183 18.70974155 24.54473161
 19.88270378 22.12922465 23.6500994  20.33996024 23.5805169  22.88469185
 24.34592445 26.25447316 23.45129225 23.90854871 20.65805169 17.87475149
 19.90258449 21.04572565 19.52485089 21.89065606 21.48310139 22.55666004
 22.13916501 21.53280318 24.71371769 24.62425447 22.08946322 21.40357853
 22.45725646 18.10337972 21.84095427 20.01192843 17.28827038 21.07554672
 23.07355865 24.25646123 24.027833   23.51093439 24.51491054 22.90457256
 26.20477137 24.12723658 26.51292247 18.9582505  17.70576541 21.13518887
 24.47514911 23.00397614 21.54274354 22.29821074 22.39761431 21.90059642
 24.09741551 25.27037773 22.29821074 25.06163022 25.94632207 24.62425447
 22.33797217 21.88071571 22.80516899 23.24254473 23.5805169  23.40159046
 23.51093439 18.10337972 22.         23.60039761 24.00795229 23.88866799
 24.46520875 26.12524851 22.68588469 21.12524851 23.15308151 19.08747515
 21.68190855 25.36978131 24.25646123 22.46719682 25.54870775 23.91848907
 26.41351889 22.61630219 22.98409543 23.99801193 18.43141153 22.32803181
 18.02385686 20.70775348 19.42544732 22.67594433 22.64612326 22.95427435
 23.28230616 23.42147117 25.61829026 23.54075547 22.48707753 24.86282306
 24.20675944 19.68389662]",34708.775756858144,2133.4700000000003,0.8952497287955,249.6304147529254,25.765625,2408.8660397529256,1.1290836242145075,0,12.0,50.0
Safe optimizer,2025-06-15 03:17:00+00:00,197,12.0,22.334863188539977,22.56192842942346,27.18886679920477,"[20.27037773 23.37176938 22.97415507 20.83697813 21.80119284 21.52286282
 24.47514911 23.27236581 20.57852883 22.54671968 24.22664016 25.81709742
 26.20477137 19.84294235 19.4055666  24.27634195 21.67196819 22.59642147
 19.49502982 23.90854871 20.94632207 22.65606362 22.45725646 26.53280318
 21.86083499 27.1888668  20.59840954 21.07554672 22.7554672  22.51689861
 19.36580517 22.68588469 21.89065606 23.22266402 25.40954274 22.32803181
 22.39761431 22.08946322 24.75347913 25.20079523 21.06560636 18.38170974
 20.94632207 22.20874751 24.5944334  24.36580517 22.57654076 23.16302187
 23.0139165  21.48310139 24.16699801 22.02982107 23.22266402 23.97813121
 23.99801193 24.58449304 22.41749503 20.18091451 21.07554672 20.19085487
 23.94831014 20.65805169 21.65208748 24.12723658 21.75149105 24.04771372
 25.02186879 25.13121272 21.83101392 24.47514911 21.56262425 19.93240557
 23.61033797 23.86878728 21.20477137 21.03578529 22.21868787 24.54473161
 21.45328032 23.92842942 21.92047714 22.43737575 25.50894632 24.76341948
 22.29821074 22.77534791 20.09145129 21.72166998 21.48310139 22.16898608
 21.28429423 24.92246521 24.24652087 24.17693837 20.21073559 24.88270378
 24.027833   25.64811133 23.37176938 20.67793241 21.25447316 22.23856859
 22.24850895 23.72962227 22.22862823 20.66799205 23.66003976 24.07753479
 24.41550696 22.46719682 22.22862823 24.04771372 21.40357853 19.63419483
 21.63220676 21.31411531 20.70775348 22.99403579 21.9304175  24.29622266
 21.47316103 22.46719682 19.80318091 23.66003976 22.944334   21.26441352
 22.89463221 20.0417495  18.9582505  21.54274354 23.06361829 21.85089463
 22.64612326 22.52683897 23.27236581 21.47316103 22.79522863 24.83300199
 24.57455268 22.15904573 23.04373757 21.19483101 21.35387674 19.3359841
 21.58250497 21.61232604 20.70775348 21.35387674 21.16500994 24.52485089
 23.93836978 22.38767396 26.83101392 22.59642147 24.09741551 24.8528827
 19.10735586 21.4333996  21.22465209 23.16302187 20.2306163  19.70377734
 22.02982107 19.77335984 22.46719682 22.52683897 24.93240557 20.80715706
 22.92445328 26.82107356 22.31809145 22.68588469 19.64413519 21.04572565
 23.63021869 20.69781312 22.60636183 22.17892644 23.04373757 22.17892644
 27.         26.60238569 22.13916501 26.03578529 18.22266402 22.8250497
 22.81510934 21.98011928 20.21073559 20.42942346 19.62425447 24.4055666
 24.62425447 21.02584493 25.19085487 24.83300199 23.82902584 26.25447316
 22.09940358 23.7693837 ]",34576.31828357935,2125.0600000000004,0.894924199982,249.5098239501649,25.765625,2400.3354489501653,1.1295377302053424,0,12.0,50.0
Safe optimizer,2025-06-15 03:18:00+00:00,198,12.0,22.52158840541668,22.75834990059642,28.232604373757454,"[20.40954274 21.95029821 26.42345924 21.33399602 23.19284294 21.86083499
 22.02982107 24.82306163 22.49701789 25.61829026 22.02982107 26.88071571
 22.78528827 17.91451292 22.31809145 21.86083499 22.24850895 23.53081511
 19.25646123 22.58648111 27.01988072 25.31013917 24.96222664 23.62027833
 22.79522863 21.06560636 25.25049702 23.43141153 22.57654076 20.22067594
 21.30417495 20.46918489 19.48508946 20.45924453 21.30417495 22.91451292
 23.99801193 22.98409543 23.61033797 24.46520875 23.43141153 21.79125249
 24.70377734 20.31013917 21.26441352 18.88866799 22.54671968 23.18290258
 22.7554672  22.14910537 24.10735586 22.7554672  23.9582505  27.07952286
 24.18687873 28.23260437 23.40159046 23.9582505  20.24055666 21.98011928
 21.16500994 21.22465209 22.77534791 25.06163022 24.38568588 25.07157058
 22.5666004  25.11133201 21.00596421 25.72763419 18.66998012 21.08548708
 20.85685885 23.87872763 21.03578529 24.94234592 20.75745527 22.91451292
 22.73558648 25.27037773 22.48707753 24.42544732 23.32206759 23.62027833
 22.38767396 19.19681909 19.06759443 21.38369781 21.23459245 23.87872763
 23.92842942 22.66600398 24.57455268 21.77137177 23.67992048 23.77932406
 22.14910537 23.29224652 24.1471173  21.8111332  19.22664016 21.34393638
 21.72166998 23.42147117 22.17892644 23.24254473 21.18489066 22.98409543
 19.48508946 23.3916501  21.26441352 24.53479125 27.24850895 20.24055666
 21.87077535 22.99403579 22.85487078 22.48707753 20.89662028 23.85884692
 21.38369781 22.34791252 24.25646123 21.97017893 23.64015905 25.14115308
 27.3777336  20.5387674  20.59840954 21.89065606 23.09343936 23.85884692
 21.31411531 25.58846918 22.22862823 25.20079523 22.78528827 23.45129225
 23.85884692 22.3777336  23.8389662  20.2306163  20.75745527 19.23658052
 20.52882704 20.94632207 21.28429423 23.72962227 22.51689861 20.6083499
 22.88469185 24.62425447 25.24055666 24.04771372 26.49304175 24.30616302
 22.17892644 22.41749503 22.01988072 21.97017893 23.27236581 22.83499006
 22.01988072 22.20874751 22.64612326 22.72564612 23.40159046 26.30417495
 25.75745527 23.99801193 21.14512922 22.70576541 21.8111332  21.50298211
 24.5944334  23.16302187 20.4194831  23.35188867 25.15109344 22.3777336
 21.18489066 21.03578529 23.16302187 24.89264414 19.8528827  21.32405567
 21.18489066 23.69980119 22.13916501 17.61630219 23.22266402 23.54075547
 24.972167   26.15506958 21.52286282 23.6500994  23.80914513 25.85685885
 22.32803181 21.16500994]",35201.02616916203,2164.58,0.896447767118,250.03921084251533,25.765625,2440.3848358425153,1.1274172522348518,0,12.0,50.0
Safe optimizer,2025-06-15 03:19:00+00:00,199,12.0,22.066456922646836,22.279125248508944,26.81113320079523,"[21.92047714 18.6500994  21.8111332  23.98807157 20.49900596 22.29821074
 21.65208748 25.0417495  22.0695825  21.84095427 21.75149105 22.08946322
 24.96222664 22.65606362 22.50695825 22.50695825 20.8667992  22.78528827
 23.9582505  20.39960239 21.65208748 22.6361829  21.78131213 23.3916501
 26.8111332  23.45129225 24.75347913 21.51292247 21.92047714 19.00795229
 23.10337972 21.99005964 22.68588469 21.99005964 21.03578529 21.68190855
 24.84294235 26.34393638 21.11530815 24.79324056 26.49304175 16.97017893
 22.31809145 20.84691849 20.95626243 22.66600398 22.55666004 22.12922465
 21.35387674 21.22465209 23.1332008  22.73558648 22.48707753 21.99005964
 24.63419483 23.1332008  20.47912525 21.50298211 22.62624254 19.50497018
 22.85487078 21.06560636 21.88071571 22.10934394 23.8389662  20.69781312
 23.69980119 22.86481113 22.7554672  24.04771372 19.3359841  19.84294235
 23.44135189 19.80318091 20.64811133 19.92246521 22.74552684 22.28827038
 23.6500994  23.18290258 24.35586481 24.61431412 21.78131213 24.027833
 22.57654076 19.13717694 21.97017893 23.44135189 24.98210736 22.09940358
 24.44532803 20.71769384 21.32405567 24.43538767 24.25646123 25.27037773
 21.70178926 21.71172962 23.44135189 18.77932406 22.74552684 20.65805169
 20.50894632 19.60437376 22.36779324 21.56262425 24.64413519 21.82107356
 22.29821074 23.67992048 26.52286282 25.47912525 24.91252485 21.84095427
 21.60238569 19.58449304 23.08349901 23.52087475 20.62823062 22.96421471
 22.91451292 23.56063618 24.00795229 22.48707753 23.05367793 23.00397614
 24.39562624 20.05168986 20.63817097 19.90258449 21.055666   25.71769384
 18.52087475 20.52882704 22.71570577 21.39363817 21.63220676 21.7415507
 23.48111332 23.84890656 21.07554672 19.13717694 22.16898608 18.97813121
 19.39562624 22.46719682 22.90457256 20.90656064 24.48508946 21.76143141
 21.90059642 23.99801193 23.25248509 23.41153082 22.6361829  21.53280318
 21.2445328  21.68190855 23.61033797 20.22067594 22.52683897 21.94035785
 20.84691849 22.38767396 24.6640159  23.2027833  22.4473161  23.18290258
 24.70377734 23.00397614 17.83499006 22.47713718 19.35586481 19.75347913
 21.54274354 19.86282306 23.50099404 18.87872763 22.80516899 22.66600398
 23.27236581 24.86282306 24.55467197 24.20675944 22.21868787 20.87673956
 20.12127237 22.69582505 21.21471173 20.47912525 20.42942346 23.60039761
 23.24254473 19.68389662 22.26838966 24.86282306 24.15705765 24.89264414
 23.32206759 19.58449304]",33678.33828040726,2068.16,0.8927031710719999,248.57871788363445,25.765625,2342.5043428836343,1.1326514113432395,0,12.0,50.0
