timestamp,minute,it_load_kw,ups_efficiency,ups_loss_kw,cooling_infra_kw,total_facility_kw,pue
2025-06-15 11:59:00+00:00,719,6518.23,0.9686571883355,210.9101731098017,56.0,6785.140173109801,1.040948259436964
2025-06-15 12:00:00+00:00,720,6529.77,0.9685967187355,211.70441726273293,56.0,6797.474417262733,1.040997526293075
2025-06-15 12:01:00+00:00,721,6524.32,0.968625442688,211.32797337408192,56.0,6791.647973374082,1.0409740744436327
2025-06-15 12:02:00+00:00,722,6506.65,0.9687165288874999,210.1240055725193,56.0,6772.774005572519,1.0409003105396049
2025-06-15 12:03:00+00:00,723,6564.7300000000005,0.9684054001354999,214.17684942634423,56.0,6834.906849426345,1.0411558204871099
2025-06-15 12:04:00+00:00,724,6518.710000000001,0.9686546996795,210.94299415452588,56.0,6785.652994154527,1.0409502791433467
2025-06-15 12:05:00+00:00,725,6547.58,0.9685007807179999,212.9514630164149,56.0,6816.531463016415,1.0410764684076277
2025-06-15 12:06:00+00:00,726,6516.16,0.968667894272,210.7688458220291,56.0,6782.928845822029,1.0409395788043923
2025-06-15 12:07:00+00:00,727,6555.76,0.968455654112,213.53291719725894,56.0,6825.292917197259,1.0411139085624335
2025-06-15 12:08:00+00:00,728,6507.360000000001,0.9687129291519999,210.1718963652811,56.0,6773.531896365282,1.0409032075012419
2025-06-15 12:09:00+00:00,729,6564.120000000001,0.968408843128,214.1328490731512,56.0,6834.252849073152,1.041152941913486
2025-06-15 12:10:00+00:00,730,6536.51,0.9685607850994999,212.17330471226614,56.0,6804.683304712266,1.0410269860693653
2025-06-15 12:11:00+00:00,731,6529.869999999999,0.9685961889155,211.71134703301323,56.0,6797.581347033012,1.040997959688786
2025-06-15 12:12:00+00:00,732,6524.77,0.9686230822355,211.3589645724569,56.0,6792.128964572457,1.0409759983221565
2025-06-15 12:13:00+00:00,733,6534.67,0.9685706399555,212.04493273864773,56.0,6802.714932738648,1.041018893492502
2025-06-15 12:14:00+00:00,734,6556.0599999999995,0.968453986382,213.55434635884467,56.0,6825.614346358844,1.0411152958268906
2025-06-15 12:15:00+00:00,735,6562.85,0.9684159993875,214.0413402410186,56.0,6832.891340241019,1.0411469621035097
2025-06-15 12:16:00+00:00,736,6560.26,0.968430543662,213.85513188461664,56.0,6830.115131884617,1.0411348226876094
2025-06-15 12:17:00+00:00,737,6580.67,0.9683141117555,215.33753527138924,56.0,6852.007535271389,1.0412325090410839
2025-06-15 12:18:00+00:00,738,6586.61,0.9682794435395,215.77545178957462,56.0,6858.385451789574,1.0412618102164202
2025-06-15 12:19:00+00:00,739,6556.849999999999,0.9684495903875,213.61081188019944,56.0,6826.460811880199,1.041118953747638
2025-06-15 12:20:00+00:00,740,6615.17,0.9681078293555,217.92214057686942,56.0,6889.0921405768695,1.0414081785618312
2025-06-15 12:21:00+00:00,741,6591.95,0.9682479759875,216.17164185210913,56.0,6864.121641852109,1.041288486995822
2025-06-15 12:22:00+00:00,742,6570.57,0.9683722493754999,214.59965375385218,56.0,6841.169653753852,1.041183588905354
2025-06-15 12:23:00+00:00,743,6613.14,0.968120296702,217.7672979136296,56.0,6886.90729791363,1.0413974750139312
2025-06-15 12:24:00+00:00,744,6629.889999999999,0.9680161929395,219.05534653136874,56.0,6904.945346531368,1.0414871659305613
2025-06-15 12:25:00+00:00,745,6599.29,0.9682042574795,216.72010222755398,56.0,6872.010102227554,1.0413256732508427
2025-06-15 12:26:00+00:00,746,6602.87,0.9681827388155,216.9892427686982,56.0,6875.859242768698,1.0413440280921324
2025-06-15 12:27:00+00:00,747,6624.4400000000005,0.968050373432,218.63364761874072,56.0,6899.073647618741,1.0414576398335167
2025-06-15 12:28:00+00:00,748,6607.54,0.968154475742,217.34194348937763,56.0,6880.881943489378,1.041368185964728
2025-06-15 12:29:00+00:00,749,6668.17,0.9677677442554999,222.08857658626312,56.0,6946.258576586263,1.0417038822624893
2025-06-15 12:30:00+00:00,750,6642.77,0.9679342336355,220.0619664345113,56.0,6918.831966434512,1.0415582605501186
2025-06-15 12:31:00+00:00,751,6632.54,0.967999465742,219.2613023033682,56.0,6907.801302303368,1.041501642252194
2025-06-15 12:32:00+00:00,752,6694.53,0.9675881403955,224.25054361396178,56.0,6974.7805436139615,1.0418626167354486
2025-06-15 12:33:00+00:00,753,6654.92,0.967855398968,221.02449242725197,56.0,6931.944492427252,1.0416270206745164
2025-06-15 12:34:00+00:00,754,6636.370000000001,0.9679751661154999,219.56002001472916,56.0,6911.93002001473,1.041522702925655
2025-06-15 12:35:00+00:00,755,6646.52,0.967910059448,220.3576970770573,56.0,6922.877697077058,1.0415793072280015
2025-06-15 12:36:00+00:00,756,6661.4,0.9678127502,221.54300588973547,56.0,6938.943005889735,1.041664365732389
2025-06-15 12:37:00+00:00,757,6619.049999999999,0.9680838854875,218.21906234662856,56.0,6893.269062346628,1.0414287643010143
2025-06-15 12:38:00+00:00,758,6676.94,0.967708761182,222.80119056699004,56.0,6955.74119056699,1.0417558328466319
2025-06-15 12:39:00+00:00,759,6668.37,0.9677664077154999,222.1047538626499,56.0,6946.47475386265,1.0417050574372222
2025-06-15 12:40:00+00:00,760,6659.379999999999,0.967826090078,221.3809840971535,56.0,6936.760984097153,1.0416526739872412
2025-06-15 12:41:00+00:00,761,6677.08,0.9677078133679999,222.8126202333351,56.0,6955.892620233335,1.0417566691178382
2025-06-15 12:42:00+00:00,762,6662.35,0.9678064623875,221.61932540057933,56.0,6939.96932540058,1.041669880057424
2025-06-15 12:43:00+00:00,763,6671.88,0.967742886328,222.38922611206817,56.0,6950.269226112068,1.0417257543768874
2025-06-15 12:44:00+00:00,764,6645.18,0.967918713838,220.25188492603138,56.0,6921.431884926032,1.0415717685489378
2025-06-15 12:45:00+00:00,765,6657.01,0.9678416892995,221.19133561117815,56.0,6934.201335611178,1.0416390144541134
2025-06-15 12:46:00+00:00,766,6643.98,0.9679264487979999,220.15725779545937,56.0,6920.137257795459,1.04156503448166
2025-06-15 12:47:00+00:00,767,6708.360000000001,0.967491130552,225.4089909080194,56.0,6989.76899090802,1.0419489995927498
2025-06-15 12:48:00+00:00,768,6682.389999999999,0.9676717194394999,223.2473827589074,56.0,6961.637382758907,1.0417885491207348
2025-06-15 12:49:00+00:00,769,6705.17,0.9675136763555,225.14030347551852,56.0,6986.310303475519,1.0419288852445976
2025-06-15 12:50:00+00:00,770,6692.6,0.9676015262,224.09020643593158,56.0,6972.690206435932,1.0418507316193903
2025-06-15 12:51:00+00:00,771,6703.49,0.9675255090995,224.99915811956726,56.0,6984.489158119567,1.0419183377792116
2025-06-15 12:52:00+00:00,772,6710.18,0.9674782218379999,225.56268498995814,56.0,6991.742684989958,1.0419605263927283
2025-06-15 12:53:00+00:00,773,6695.51,0.9675813291995,224.3320824628081,56.0,6975.842082462808,1.04186866757914
2025-06-15 12:54:00+00:00,774,6689.950000000001,0.9676198449875,223.87058217958838,56.0,6969.820582179589,1.0418344804041269
2025-06-15 12:55:00+00:00,775,6724.57,0.9673749915755,226.78811713318646,56.0,7007.358117133186,1.0420529665291887
2025-06-15 12:56:00+00:00,776,6729.06,0.9673423575819999,227.17420938598661,56.0,7012.234209385987,1.0420822833183219
2025-06-15 12:57:00+00:00,777,6729.570000000001,0.9673386380755,227.21817646355885,56.0,7012.7881764635595,1.0420856275309653
2025-06-15 12:58:00+00:00,778,6713.99,0.9674510913995,225.88536908728292,56.0,6995.875369087283,1.0419847764276209
2025-06-15 12:59:00+00:00,779,6721.4,0.9673979102,226.516600946984,56.0,7003.916600946984,1.042032404104351
2025-06-15 13:00:00+00:00,780,6694.200000000001,0.9675904317999999,224.2231054732929,56.0,6974.423105473294,1.041860581618908
2025-06-15 13:01:00+00:00,781,6718.6900000000005,0.9674174234195,226.2851858423819,56.0,7000.975185842382,1.0420149144911257
2025-06-15 13:02:00+00:00,782,6682.700000000001,0.96766960355,223.27283978312062,56.0,6961.972839783121,1.0417904200073504
2025-06-15 13:03:00+00:00,783,6703.93,0.9675224127755,225.03610091817336,56.0,6984.966100918174,1.0419210971651216
2025-06-15 13:04:00+00:00,784,6755.419999999999,0.967146703118,229.47689125868055,56.0,7040.89689125868,1.0422589404150564
2025-06-15 13:05:00+00:00,785,6712.96,0.967458440192,225.7980087344722,56.0,6994.758008734472,1.0419782046570325
2025-06-15 13:06:00+00:00,786,6736.52,0.967287691448,227.81962673053022,56.0,7020.339626730531,1.042131490254691
2025-06-15 13:07:00+00:00,787,6743.65,0.9672349233875,228.44109900833791,56.0,7028.091099008338,1.0421791016746624
2025-06-15 13:08:00+00:00,788,6695.25,0.9675831371875,224.3104415567468,56.0,6975.560441556747,1.0418670612085803
2025-06-15 13:09:00+00:00,789,6709.92,0.967480067968,225.54071093005132,56.0,6991.460710930051,1.0419588774426598
2025-06-15 13:10:00+00:00,790,6736.09,0.9672908575595,227.78229069375357,56.0,7019.872290693754,1.0421286370422238
2025-06-15 13:11:00+00:00,791,6750.76,0.9671817971119999,229.0653235924583,56.0,7035.8253235924585,1.042227145327705
2025-06-15 13:12:00+00:00,792,6738.85,0.9672705033875,228.02222074871588,56.0,7022.872220748716,1.0421469866147364
2025-06-15 13:13:00+00:00,793,6745.589999999999,0.9672204777594999,228.61097600259473,56.0,7030.200976002594,1.0421921545784127
2025-06-15 13:14:00+00:00,794,6714.09,0.9674503773595,225.89385563198357,56.0,6995.983855631984,1.0419854150945227
2025-06-15 13:15:00+00:00,795,6780.48,0.966954254848,231.72348946688817,56.0,7068.203489466888,1.042434088658456
2025-06-15 13:16:00+00:00,796,6768.53,0.9670468081954999,230.6451615725946,56.0,7055.175161572594,1.0423496921152147
2025-06-15 13:17:00+00:00,797,6736.9,0.96728489195,227.85263499539633,56.0,7020.752634995396,1.0421340134179513
2025-06-15 13:18:00+00:00,798,6763.32,0.967086712888,230.17904188299235,56.0,7049.499041882992,1.0423133966577054
2025-06-15 13:19:00+00:00,799,6767.789999999999,0.9670524925795,230.57880824091353,56.0,7054.368808240913,1.0423445184086553
2025-06-15 13:20:00+00:00,800,6705.67,0.9675101492554999,225.18235866519808,56.0,6986.852358665198,1.0419320304555992
